P_close_invalidation_realized_proxy_3d,P_close_opportunity_cost_proxy_3d,P_reduce_avoided_drawdown_proxy_3d,action_context,action_favored_3d,board_avg_return,board_breadth,board_phase,control_label,execution_open_price,execution_trade_date,expectancy_proxy_1d,expectancy_proxy_3d,expectancy_proxy_5d,f15_afternoon_return,f15_afternoon_volume_share,f15_amount_per_volume,f15_breakout_efficiency,f15_close_location,f15_close_vs_vwap,f15_failed_push_proxy,f15_high_time_ratio,f15_intraday_return,f15_last_bar_return,f15_last_bar_volume_share,f15_pullback_from_high,f15_range_pct,f30_afternoon_return,f30_afternoon_volume_share,f30_amount_per_volume,f30_breakout_efficiency,f30_candidate_add_confirmation,f30_candidate_add_threshold,f30_close_location,f30_close_vs_vwap,f30_confirmation_score,f30_failed_push_proxy,f30_high_time_ratio,f30_intraday_return,f30_last_bar_return,f30_last_bar_volume_share,f30_pullback_from_high,f30_range_pct,f5_afternoon_return,f5_afternoon_volume_share,f5_amount_per_volume,f5_breakout_efficiency,f5_close_location,f5_close_vs_vwap,f5_failed_push_proxy,f5_high_time_ratio,f5_intraday_return,f5_last_bar_return,f5_last_bar_volume_share,f5_pullback_from_high,f5_range_pct,f60_afternoon_return,f60_afternoon_volume_share,f60_amount_per_volume,f60_breakout_efficiency,f60_candidate_add_confirmation,f60_candidate_add_threshold,f60_close_location,f60_close_vs_vwap,f60_confirmation_score,f60_failed_push_proxy,f60_high_time_ratio,f60_intraday_return,f60_last_bar_return,f60_last_bar_volume_share,f60_pullback_from_high,f60_range_pct,fetch_status,forced_action_context,forward_close_return_1d,forward_close_return_3d,forward_close_return_5d,gross_exposure_after_close,held_before_signal,is_negative_enrichment,is_repaired_miss_window,max_adverse_return_1d,max_adverse_return_3d,max_adverse_return_5d,max_favorable_return_1d,max_favorable_return_3d,max_favorable_return_5d,miss_reading,reason,reduce_payoff_decay_vs_hold_proxy_3d,role_family,signal_trade_date,symbol,trade_date,window_end,window_start
0.0,0.12025,0.023215,reduce_vs_hold,False,-0.09938,-1.0,divergence_and_decay,de_risk,234.76,2025-09-05,,0.151453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114543,,,True,True,False,,-0.023215,,,0.12025,,,repaired_replay_negative_sample_enrichment,-0.114543,repaired_negative_window,2025-09-04,300757,2025-09-04,,
0.0,0.216344,0.049367,reduce_vs_hold,False,-0.04194,-0.8,divergence_and_decay,de_risk,365.02,2025-09-09,,0.264136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.205331,,,True,True,False,,-0.049367,,,0.216344,,,repaired_replay_negative_sample_enrichment,-0.205331,repaired_negative_window,2025-09-08,300308,2025-09-08,,
0.0,0.242655,0.006579,reduce_vs_hold,False,-0.04194,-0.8,divergence_and_decay,de_risk,307.02,2025-09-09,,0.352127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.237379,,,True,True,False,,-0.006579,,,0.242655,,,repaired_replay_negative_sample_enrichment,-0.237379,repaired_negative_window,2025-09-08,300502,2025-09-08,,
0.0,0.10302,0.008105,reduce_vs_hold,False,-0.04194,-0.8,divergence_and_decay,de_risk,248.01,2025-09-09,,0.111911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068505,,,True,True,False,,-0.008105,,,0.10302,,,repaired_replay_negative_sample_enrichment,-0.068505,repaired_negative_window,2025-09-08,300757,2025-09-08,,
0.0,0.174577,0.01963,reduce_vs_hold,False,-0.012147,-0.5,divergence_and_decay,de_risk,378.0,2025-09-10,,0.184299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11664,,,True,True,False,,-0.01963,,,0.174577,,,repaired_replay_negative_sample_enrichment,-0.11664,repaired_negative_window,2025-09-09,300308,2025-09-09,,
0.0,0.122085,0.054822,reduce_vs_hold,True,-0.012147,-0.5,divergence_and_decay,de_risk,340.01,2025-09-10,,0.059072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052851,,,True,True,False,,-0.054822,,,0.122085,,,repaired_replay_negative_sample_enrichment,-0.052851,repaired_negative_window,2025-09-09,300502,2025-09-09,,
1.0,0.141316,0.060902,reduce_vs_hold,True,-0.012147,-0.5,divergence_and_decay,de_risk,266.0,2025-09-10,,0.093966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084211,,,True,True,False,,-0.060902,,,0.141316,,,repaired_replay_negative_sample_enrichment,-0.084211,repaired_negative_window,2025-09-09,300757,2025-09-09,,
0.0,0.031381,0.047601,reduce_vs_hold,False,-0.010643,-0.5,divergence_and_decay,de_risk,348.94,2025-09-16,,-0.041741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00983,,,True,True,False,,-0.047601,,,0.031381,,,repaired_replay_negative_sample_enrichment,0.00983,repaired_negative_window,2025-09-15,300502,2025-09-15,,
0.0,0.09131,0.017508,reduce_vs_hold,False,-0.010643,-0.5,divergence_and_decay,de_risk,281.02,2025-09-16,,0.036261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008113,,,True,True,False,,-0.017508,,,0.09131,,,repaired_replay_negative_sample_enrichment,-0.008113,repaired_negative_window,2025-09-15,300757,2025-09-15,,
0.0,0.144646,0.020762,reduce_vs_hold,False,-0.021019,-0.5,divergence_and_decay,de_risk,348.23,2025-09-25,,0.166571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11501,,,True,True,False,,-0.020762,,,0.144646,,,repaired_replay_negative_sample_enrichment,-0.11501,repaired_negative_window,2025-09-24,300502,2025-09-24,,
1.0,0.036507,0.085205,close_vs_hold,True,-0.021019,-0.5,divergence_and_decay,holding_veto,292.0,2025-09-25,,-0.149829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.082877,,,True,True,False,,-0.085205,,,0.036507,,,repaired_replay_negative_sample_enrichment,0.082877,repaired_negative_window,2025-09-24,300757,2025-09-24,,
1.0,0.076977,0.054335,reduce_vs_hold,True,-0.03858,-0.8,divergence_and_decay,de_risk,370.11,2025-09-29,,-0.067075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051228,,,True,True,False,,-0.054335,,,0.076977,,,repaired_replay_negative_sample_enrichment,0.051228,repaired_negative_window,2025-09-26,300502,2025-09-26,,
0.0,0.045071,0.056983,reduce_vs_hold,True,-0.03858,-0.8,divergence_and_decay,de_risk,267.8,2025-09-29,,-0.074776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.040329,,,True,True,False,,-0.056983,,,0.045071,,,repaired_replay_negative_sample_enrichment,0.040329,repaired_negative_window,2025-09-26,300757,2025-09-26,,
1.0,0.002059,0.130481,close_vs_hold,True,-0.02087,-0.6,divergence_and_decay,holding_veto,374.0,2025-10-09,,-0.197366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067914,,,True,True,False,,-0.130481,,,0.002059,,,repaired_replay_negative_sample_enrichment,0.067914,repaired_negative_window,2025-09-30,300502,2025-09-30,,
1.0,0.011129,0.157291,close_vs_hold,True,-0.02087,-0.6,divergence_and_decay,holding_veto,262.38,2025-10-09,,-0.264159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.112432,,,True,True,False,,-0.157291,,,0.011129,,,repaired_replay_negative_sample_enrichment,0.112432,repaired_negative_window,2025-09-30,300757,2025-09-30,,
0.0,0.084055,0.055224,reduce_vs_hold,True,-0.045923,-0.9,divergence_and_decay,de_risk,328.12,2025-10-13,,-0.03005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016854,,,True,True,False,,-0.055224,,,0.084055,,,repaired_replay_negative_sample_enrichment,0.016854,repaired_negative_window,2025-10-10,300502,2025-10-10,,
0.0,0.091363,0.029712,reduce_vs_hold,False,-0.045923,-0.9,divergence_and_decay,de_risk,224.49,2025-10-13,,0.013475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002495,,,True,True,False,,-0.029712,,,0.091363,,,repaired_replay_negative_sample_enrichment,0.002495,repaired_negative_window,2025-10-10,300757,2025-10-10,,
1.0,0.0,0.128479,close_vs_hold,True,-0.020712,-0.7,divergence_and_decay,holding_veto,355.7,2025-10-14,,-0.215462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.086983,,,True,True,False,,-0.128479,,,0.0,,,repaired_replay_negative_sample_enrichment,0.086983,repaired_negative_window,2025-10-13,300502,2025-10-13,,
1.0,0.020833,0.092417,close_vs_hold,True,-0.020712,-0.7,divergence_and_decay,holding_veto,240.0,2025-10-14,,-0.167125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085125,,,True,True,False,,-0.092417,,,0.020833,,,repaired_replay_negative_sample_enrichment,0.085125,repaired_negative_window,2025-10-13,300757,2025-10-13,,
0.0,0.045752,0.03517,reduce_vs_hold,False,-0.057118,-1.0,divergence_and_decay,de_risk,321.3,2025-10-15,,-0.027824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015531,,,True,True,False,,-0.03517,,,0.045752,,,repaired_replay_negative_sample_enrichment,0.015531,repaired_negative_window,2025-10-14,300502,2025-10-14,,
1.0,0.025249,0.063348,reduce_vs_hold,True,-0.057118,-1.0,divergence_and_decay,de_risk,221.0,2025-10-15,,-0.108416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.057692,,,True,True,False,,-0.063348,,,0.025249,,,repaired_replay_negative_sample_enrichment,0.057692,repaired_negative_window,2025-10-14,300757,2025-10-14,,
0.0,0.121101,0.03188,reduce_vs_hold,False,-0.032367,-0.6,divergence_and_decay,de_risk,335.01,2025-10-20,,0.111713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083042,,,True,True,False,,-0.03188,,,0.121101,,,repaired_replay_negative_sample_enrichment,-0.083042,repaired_negative_window,2025-10-17,300502,2025-10-17,,
0.0,0.078512,0.013907,reduce_vs_hold,False,-0.032367,-0.6,divergence_and_decay,de_risk,215.0,2025-10-20,,0.062558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037209,,,True,True,False,,-0.013907,,,0.078512,,,repaired_replay_negative_sample_enrichment,-0.037209,repaired_negative_window,2025-10-17,300757,2025-10-17,,
0.0,0.192113,0.028141,reduce_vs_hold,False,-0.020234,-0.7,divergence_and_decay,de_risk,355.0,2025-10-24,,0.224592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156676,,,True,True,False,,-0.028141,,,0.192113,,,repaired_replay_negative_sample_enrichment,-0.156676,repaired_negative_window,2025-10-23,300502,2025-10-23,,
0.0,0.049125,0.020178,reduce_vs_hold,False,-0.020234,-0.7,divergence_and_decay,de_risk,223.51,2025-10-24,,0.033198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028813,,,True,True,False,,-0.020178,,,0.049125,,,repaired_replay_negative_sample_enrichment,-0.028813,repaired_negative_window,2025-10-23,300757,2025-10-23,,
1.0,0.00312,0.096789,close_vs_hold,True,-0.046584,-0.8,divergence_and_decay,holding_veto,371.84,2025-10-31,,-0.159235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064006,,,True,True,False,,-0.096789,,,0.00312,,,repaired_replay_negative_sample_enrichment,0.064006,repaired_negative_window,2025-10-30,300502,2025-10-30,,
0.0,0.079245,0.04667,reduce_vs_hold,True,-0.046584,-0.8,divergence_and_decay,de_risk,221.34,2025-10-31,,-0.047529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.040481,,,True,True,False,,-0.04667,,,0.079245,,,repaired_replay_negative_sample_enrichment,0.040481,repaired_negative_window,2025-10-30,300757,2025-10-30,,
0.0,0.057798,0.014354,reduce_vs_hold,False,-0.044672,-0.8,divergence_and_decay,de_risk,339.98,2025-11-03,,0.032546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018001,,,True,True,False,,-0.014354,,,0.057798,,,repaired_replay_negative_sample_enrichment,-0.018001,repaired_negative_window,2025-10-31,300502,2025-10-31,,
0.0,0.00498,0.058397,reduce_vs_hold,True,-0.044672,-0.8,divergence_and_decay,de_risk,220.9,2025-11-03,,-0.079674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023766,,,True,True,False,,-0.058397,,,0.00498,,,repaired_replay_negative_sample_enrichment,0.023766,repaired_negative_window,2025-10-31,300757,2025-10-31,,
0.0,0.081946,0.0,reduce_vs_hold,False,-0.014778,-0.7,divergence_and_decay,de_risk,335.1,2025-11-05,,0.084811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043838,,,True,True,False,,0.0,,,0.081946,,,repaired_replay_negative_sample_enrichment,-0.043838,repaired_negative_window,2025-11-04,300502,2025-11-04,,
0.0,0.09779,0.000481,reduce_vs_hold,False,-0.014778,-0.7,divergence_and_decay,de_risk,208.1,2025-11-05,,0.100312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051898,,,True,True,False,,-0.000481,,,0.09779,,,repaired_replay_negative_sample_enrichment,-0.051898,repaired_negative_window,2025-11-04,300757,2025-11-04,,
1.0,0.010973,0.097357,close_vs_hold,True,-0.005277,-0.5,divergence_and_decay,holding_veto,349.95,2025-11-10,,-0.15145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05958,,,True,True,False,,-0.097357,,,0.010973,,,repaired_replay_negative_sample_enrichment,0.05958,repaired_negative_window,2025-11-07,300502,2025-11-07,,
0.0,0.055,0.045872,reduce_vs_hold,True,-0.005277,-0.5,divergence_and_decay,de_risk,218.0,2025-11-10,,-0.050894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032523,,,True,True,False,,-0.045872,,,0.055,,,repaired_replay_negative_sample_enrichment,0.032523,repaired_negative_window,2025-11-07,300757,2025-11-07,,
1.0,0.0205,0.070941,reduce_vs_hold,True,-0.00878,-0.5,divergence_and_decay,de_risk,340.0,2025-11-11,,-0.102309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041618,,,True,True,False,,-0.070941,,,0.0205,,,repaired_replay_negative_sample_enrichment,0.041618,repaired_negative_window,2025-11-10,300502,2025-11-10,,
0.0,0.056988,0.044074,reduce_vs_hold,False,-0.00878,-0.5,divergence_and_decay,de_risk,217.59,2025-11-11,,-0.027069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011489,,,True,True,False,,-0.044074,,,0.056988,,,repaired_replay_negative_sample_enrichment,0.011489,repaired_negative_window,2025-11-10,300757,2025-11-10,,
0.0,0.035432,0.030437,reduce_vs_hold,True,-0.016779,-0.7,divergence_and_decay,de_risk,320.33,2025-11-12,,-0.043159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030437,,,True,True,False,,-0.030437,,,0.035432,,,repaired_replay_negative_sample_enrichment,0.030437,repaired_negative_window,2025-11-11,300502,2025-11-11,,
0.0,0.016808,0.046948,reduce_vs_hold,True,-0.016779,-0.7,divergence_and_decay,de_risk,213.0,2025-11-12,,-0.085305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046761,,,True,True,False,,-0.046948,,,0.016808,,,repaired_replay_negative_sample_enrichment,0.046761,repaired_negative_window,2025-11-11,300757,2025-11-11,,
0.0,0.043489,0.02456,reduce_vs_hold,False,-0.034104,-0.75,divergence_and_decay,de_risk,314.33,2025-11-17,,0.022858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025674,,,True,True,False,,-0.02456,,,0.043489,,,repaired_replay_negative_sample_enrichment,-0.025674,repaired_negative_window,2025-11-14,300502,2025-11-14,,
0.0,0.076139,0.010545,reduce_vs_hold,False,-0.034104,-0.75,divergence_and_decay,de_risk,202.0,2025-11-17,,0.051287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023762,,,True,True,False,,-0.010545,,,0.076139,,,repaired_replay_negative_sample_enrichment,-0.023762,repaired_negative_window,2025-11-14,300757,2025-11-14,,
0.0,0.121651,0.056639,reduce_vs_hold,True,-0.040029,-0.6,divergence_and_decay,de_risk,304.56,2025-11-24,,0.091394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087208,,,True,True,False,,-0.056639,,,0.121651,,,repaired_replay_negative_sample_enrichment,-0.087208,repaired_negative_window,2025-11-21,300502,2025-11-21,,
0.0,0.123581,0.032174,reduce_vs_hold,False,-0.040029,-0.6,divergence_and_decay,de_risk,195.5,2025-11-24,,0.089105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059488,,,True,True,False,,-0.032174,,,0.123581,,,repaired_replay_negative_sample_enrichment,-0.059488,repaired_negative_window,2025-11-21,300757,2025-11-21,,
0.0,0.056482,0.02426,reduce_vs_hold,False,-0.0098,-0.5,divergence_and_decay,de_risk,371.8,2025-12-03,,0.019338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015358,,,True,True,False,,-0.02426,,,0.056482,,,repaired_replay_negative_sample_enrichment,-0.015358,repaired_negative_window,2025-12-02,300502,2025-12-02,,
0.0,0.102098,0.031095,reduce_vs_hold,False,-0.0098,-0.5,divergence_and_decay,de_risk,199.71,2025-12-03,,0.103024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08307,,,True,True,False,,-0.031095,,,0.102098,,,repaired_replay_negative_sample_enrichment,-0.08307,repaired_negative_window,2025-12-02,300757,2025-12-02,,
0.0,0.06235,0.036451,reduce_vs_hold,False,-0.036921,-0.7,divergence_and_decay,de_risk,417.0,2025-12-12,,-0.028777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023501,,,True,True,False,,-0.036451,,,0.06235,,,repaired_replay_negative_sample_enrichment,0.023501,repaired_negative_window,2025-12-11,300502,2025-12-11,,
0.0,0.086287,0.054768,reduce_vs_hold,True,-0.036921,-0.7,divergence_and_decay,de_risk,211.62,2025-12-12,,-0.048861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037237,,,True,True,False,,-0.054768,,,0.086287,,,repaired_replay_negative_sample_enrichment,0.037237,repaired_negative_window,2025-12-11,300757,2025-12-11,,
0.0,0.060217,0.04556,reduce_vs_hold,False,-0.045169,-0.9,divergence_and_decay,de_risk,420.98,2025-12-16,,-0.004715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010737,,,True,True,False,,-0.04556,,,0.060217,,,repaired_replay_negative_sample_enrichment,-0.010737,repaired_negative_window,2025-12-15,300502,2025-12-15,,
0.0,0.022918,0.042964,reduce_vs_hold,False,-0.045169,-0.9,divergence_and_decay,de_risk,209.01,2025-12-16,,-0.034903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003397,,,True,True,False,,-0.042964,,,0.022918,,,repaired_replay_negative_sample_enrichment,0.003397,repaired_negative_window,2025-12-15,300757,2025-12-15,,
0.0,0.099337,2.4e-05,reduce_vs_hold,False,-0.042161,-0.9,divergence_and_decay,de_risk,408.51,2025-12-17,,0.112776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063132,,,True,True,False,,-2.4e-05,,,0.099337,,,repaired_replay_negative_sample_enrichment,-0.063132,repaired_negative_window,2025-12-16,300502,2025-12-16,,
0.0,0.042927,0.014049,reduce_vs_hold,False,-0.042161,-0.9,divergence_and_decay,de_risk,205.0,2025-12-17,,0.034976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027561,,,True,True,False,,-0.014049,,,0.042927,,,repaired_replay_negative_sample_enrichment,-0.027561,repaired_negative_window,2025-12-16,300757,2025-12-16,,
0.0,0.031474,0.016621,reduce_vs_hold,False,-0.010277,-0.5,divergence_and_decay,de_risk,441.0,2025-12-26,,0.010454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011338,,,True,True,False,,-0.016621,,,0.031474,,,repaired_replay_negative_sample_enrichment,-0.011338,repaired_negative_window,2025-12-25,300502,2025-12-25,,
1.0,0.008837,0.09588,close_vs_hold,True,-0.010277,-0.5,divergence_and_decay,holding_veto,247.81,2025-12-26,,-0.183225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.091764,,,True,True,False,,-0.09588,,,0.008837,,,repaired_replay_negative_sample_enrichment,0.091764,repaired_negative_window,2025-12-25,300757,2025-12-25,,
0.0,0.033818,0.022727,reduce_vs_hold,False,-0.02373,-0.7,divergence_and_decay,de_risk,440.0,2025-12-29,,-0.026545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020727,,,True,True,False,,-0.022727,,,0.033818,,,repaired_replay_negative_sample_enrichment,0.020727,repaired_negative_window,2025-12-26,300502,2025-12-26,,
0.0,0.055609,0.02587,reduce_vs_hold,False,-0.02373,-0.7,divergence_and_decay,de_risk,230.0,2025-12-29,,0.016283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014348,,,True,True,False,,-0.02587,,,0.055609,,,repaired_replay_negative_sample_enrichment,-0.014348,repaired_negative_window,2025-12-26,300757,2025-12-26,,
1.0,0.008787,0.072104,reduce_vs_hold,True,-0.0187,-0.5,divergence_and_decay,de_risk,437.01,2026-01-05,,-0.105947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038237,,,True,True,False,,-0.072104,,,0.008787,,,repaired_replay_negative_sample_enrichment,0.038237,repaired_negative_window,2025-12-31,300502,2025-12-31,,
0.0,0.172548,0.0,reduce_vs_hold,False,-0.0187,-0.5,divergence_and_decay,de_risk,233.5,2026-01-05,,0.198737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112463,,,True,True,False,,0.0,,,0.172548,,,repaired_replay_negative_sample_enrichment,-0.112463,repaired_negative_window,2025-12-31,300757,2025-12-31,,
1.0,0.009319,0.103188,close_vs_hold,True,-0.019078,-0.8,divergence_and_decay,holding_veto,426.02,2026-01-07,,-0.163783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.065255,,,True,True,False,,-0.103188,,,0.009319,,,repaired_replay_negative_sample_enrichment,0.065255,repaired_negative_window,2026-01-06,300502,2026-01-06,,
0.0,0.103412,0.044908,reduce_vs_hold,False,-0.019078,-0.8,divergence_and_decay,de_risk,266.99,2026-01-07,,0.092269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085471,,,True,True,False,,-0.044908,,,0.103412,,,repaired_replay_negative_sample_enrichment,-0.085471,repaired_negative_window,2026-01-06,300757,2026-01-06,,
